Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
 -0.011816,-9.624851,-0.082167,-0.001734,0.006952,-0.001737
 -0.011889,-9.604868,-0.082067,-0.001734,0.006952,-0.001737
 -0.011889,-9.604868,-0.082067,0.000012,0.001716,-0.001737
 0.008073,-9.624615,-0.032926,0.000012,0.001716,-0.001737
 0.008073,-9.624615,-0.032926,0.001757,0.003461,0.001754
 -0.011756,-9.625767,0.167340,0.001757,0.003461,0.001754
 -0.011756,-9.625767,0.167340,0.001757,0.027896,0.003499
 0.067837,-9.625447,0.533968,0.001757,0.027896,0.003499
 0.127525,-9.643953,0.472005,0.001757,0.027896,0.003499
 0.127525,-9.643953,0.472005,0.012229,0.111672,0.003499
 0.087703,-9.643728,0.183898,0.012229,0.111672,0.003499
 0.087703,-9.643728,0.183898,0.013974,0.230354,0.006990
 0.147372,-9.661942,0.042093,0.013974,0.230354,0.006990
 0.147372,-9.661942,0.042093,0.022701,0.301912,0.003499
 0.087630,-9.623745,0.183998,0.022701,0.301912,0.003499
 0.087630,-9.623745,0.183998,0.040154,0.364744,0.015716
 -0.140932,-9.647667,-0.048033,0.040154,0.364744,0.015716
 0.008067,-9.643389,-0.362375,0.040154,0.364744,0.015716
 0.008067,-9.643389,-0.362375,0.038409,0.406632,0.010480
 -0.051488,-9.645782,-0.051005,0.038409,0.406632,0.010480
 -0.051488,-9.645782,-0.051005,0.043645,0.368235,0.010480
 0.007983,-9.604375,-0.102688,0.043645,0.368235,0.010480
 0.007983,-9.604375,-0.102688,0.027937,0.329838,0.012226
 -0.071546,-9.605684,-0.199849,0.027937,0.329838,0.012226
 -0.071546,-9.605684,-0.199849,0.029682,0.298422,0.006990
 0.047742,-9.622495,-0.383557,0.029682,0.298422,0.006990
 0.226742,-9.658177,-0.529425,0.029682,0.298422,0.006990
 0.226742,-9.658177,-0.529425,0.076806,0.280968,0.000008
 0.296246,-9.636875,-0.491716,0.076806,0.280968,0.000008
 0.296246,-9.636875,-0.491716,0.186762,0.233845,0.000008
 0.206797,-9.638687,-0.508704,0.186762,0.233845,0.000008
 0.206797,-9.638687,-0.508704,0.305444,0.188466,0.003499
 0.554641,-9.631465,-0.490322,0.305444,0.188466,0.003499
 0.554641,-9.631465,-0.490322,0.404928,0.139597,0.000008
 -0.011960,-9.603768,-0.381476,0.404928,0.139597,0.000008
 0.147386,-9.681009,-0.207514,0.404928,0.139597,0.000008
 0.147386,-9.681009,-0.207514,0.445071,0.071529,0.000008
 0.226847,-9.659790,-0.090293,0.445071,0.071529,0.000008
 0.226847,-9.659790,-0.090293,0.413655,-0.000030,0.000008
 0.336094,-9.637503,-0.093826,0.413655,-0.000030,0.000008
 0.336094,-9.637503,-0.093826,0.403183,-0.040172,0.000008
 0.067461,-9.563079,-0.124431,0.403183,-0.040172,0.000008
 0.067461,-9.563079,-0.124431,0.415400,-0.055880,0.000008
 -0.110889,-9.707135,-0.009402,0.415400,-0.055880,0.000008
 -0.110889,-9.707135,-0.009402,0.427617,-0.061116,0.010480
 0.495689,-9.775171,0.209580,0.427617,-0.061116,0.010480
 0.495689,-9.775171,0.209580,0.455543,-0.040172,0.001754
 -0.070464,-9.886369,0.048260,0.455543,-0.040172,0.001754
 -0.070464,-9.886369,0.048260,0.525356,-0.043663,0.017462
 -0.139479,-10.037783,0.069784,0.525356,-0.043663,0.017462
 -0.139479,-10.037783,0.069784,0.603896,-0.022719,0.054113
 0.249543,-10.419437,0.094879,0.603896,-0.022719,0.054113
 0.596721,-10.241660,-0.075516,0.603896,-0.022719,0.054113
 0.596721,-10.241660,-0.075516,0.727814,-0.008756,0.130908
 0.636629,-10.280937,-0.037116,0.727814,-0.008756,0.130908
 0.636629,-10.280937,-0.037116,0.989613,-0.007011,0.214684
 0.438108,-10.288864,0.987478,0.989613,-0.007011,0.214684
 0.438108,-10.288864,0.987478,1.392784,0.045349,0.300205
 -0.030228,-9.958990,1.004697,1.392784,0.045349,0.300205
 -0.168203,-10.262662,1.277290,1.392784,0.045349,0.300205
 -0.168203,-10.262662,1.277290,1.916383,0.164031,0.352565
 -0.168203,-10.262662,1.277290,2.401585,0.258279,0.427614
 -0.576656,-9.973148,1.741440,2.401585,0.258279,0.427614
 -0.576656,-9.973148,1.741440,2.710508,0.361254,0.518371
 -0.597060,-9.861717,1.213695,2.710508,0.361254,0.518371
 -0.597060,-9.861717,1.213695,2.968817,0.439793,0.584693
 -0.677779,-9.599541,0.109824,2.968817,0.439793,0.584693
 -0.011143,-9.786074,0.286305,3.326609,0.502625,0.623091
 0.207974,-9.864258,1.057101,3.326609,0.502625,0.623091
 0.207974,-9.864258,1.057101,3.761196,0.507861,0.651016
 0.186383,-9.432797,0.451111,3.761196,0.507861,0.651016
 0.186383,-9.432797,0.451111,3.862425,0.422340,0.651016
 0.166622,-9.453859,0.631317,3.836245,0.345546,0.678941
 -0.208540,-10.122480,0.969921,3.836245,0.345546,0.678941
 -0.208540,-10.122480,0.969921,3.703600,0.272242,0.703376
 -0.348177,-9.985676,1.015165,3.703600,0.272242,0.703376
 -0.348177,-9.985676,1.015165,3.365006,0.200683,0.630072
 -0.171534,-9.362714,1.092157,3.365006,0.200683,0.630072
 -0.171534,-9.362714,1.092157,2.998487,0.130870,0.521862
 -0.328778,-9.817597,1.614170,2.998487,0.130870,0.521862
 -0.328778,-9.817597,1.614170,2.818718,0.043604,0.483464
 -0.933159,-10.283152,2.490373,2.818718,0.043604,0.483464
 -1.128067,-8.628180,2.415110,2.818718,0.043604,0.483464
 -1.128067,-8.628180,2.415110,2.537720,-0.048899,0.466011
 -0.898253,-8.953564,2.535611,2.537720,-0.048899,0.466011
 -0.898253,-8.953564,2.535611,2.488851,-0.071588,0.500918
 -0.431447,-8.882707,2.230961,2.488851,-0.071588,0.500918
 -0.431447,-8.882707,2.230961,2.654657,0.041858,0.509644
 -0.430233,-9.212580,2.269235,2.654657,0.041858,0.509644
 -0.430233,-9.212580,2.269235,2.916457,0.157050,0.504408
 -0.349959,-9.411325,2.425279,2.916457,0.157050,0.504408
 -0.271532,-9.110154,2.493996,2.916457,0.157050,0.504408
 -0.271532,-9.110154,2.493996,2.989761,0.190211,0.481719
 -0.371073,-9.062656,2.597351,2.989761,0.190211,0.481719
 -0.371073,-9.062656,2.597351,2.972307,0.167522,0.471247
 -0.390920,-9.063515,2.717775,2.972307,0.167522,0.471247
 -0.390920,-9.063515,2.717775,2.888532,0.130870,0.466011
 -0.251781,-9.060656,2.733112,2.888532,0.130870,0.466011
 -0.251781,-9.060656,2.733112,2.757632,0.080256,0.457285
 -0.032846,-9.145460,2.585673,2.757632,0.080256,0.457285
 0.027143,-9.262895,2.253743,2.757632,0.080256,0.457285
 0.027143,-9.262895,2.253743,2.604043,0.008697,0.450303
 -0.072579,-9.203171,1.748351,2.604043,0.008697,0.450303
 -0.072579,-9.203171,1.748351,2.509795,-0.012247,0.425869
 -0.817204,-9.437708,1.502555,2.509795,-0.012247,0.425869
 -0.817204,-9.437708,1.502555,2.518522,0.061057,0.314168
 -1.471494,-9.882092,1.771712,2.518522,0.061057,0.314168
 -1.471494,-9.882092,1.771712,2.576118,0.137851,0.020952
 -0.619811,-9.025801,2.026951,2.576118,0.137851,0.020952
 -0.600021,-8.986331,2.275997,2.576118,0.137851,0.020952
 -0.600021,-8.986331,2.275997,2.876314,0.326347,0.031424
 -0.509801,-9.175572,2.621386,2.876314,0.326347,0.031424
 -0.509801,-9.175572,2.621386,3.234107,0.509607,0.165815
 -0.526730,-9.947440,3.187079,3.234107,0.509607,0.165815
 -0.526730,-9.947440,3.187079,3.515105,0.506116,0.260062
 -0.505501,-10.260171,4.113038,3.515105,0.506116,0.260062
 -0.715730,-9.835588,4.301764,3.515105,0.506116,0.260062
 -0.715730,-9.835588,4.301764,3.565719,0.436303,0.343838
 -1.064804,-9.512678,4.175246,3.565719,0.436303,0.343838
 -1.064804,-9.512678,4.175246,3.647750,0.396160,0.413651
 -1.264927,-9.156470,3.994023,3.647750,0.396160,0.413651
 -1.264927,-9.156470,3.994023,3.876388,0.396160,0.472992
 -1.414575,-8.990449,4.189450,3.876388,0.396160,0.472992
 -1.414575,-8.990449,4.189450,4.176585,0.424085,0.527098
 -1.554129,-8.873774,4.274515,4.176585,0.424085,0.527098
 -1.802652,-8.859100,4.302832,4.176585,0.424085,0.527098
 -1.802652,-8.859100,4.302832,4.399987,0.424085,0.560259
 -2.040374,-9.083797,4.269739,4.399987,0.424085,0.560259
 -2.040374,-9.083797,4.269739,4.459328,0.460737,0.537570
 -1.125081,-9.334231,4.218047,4.459328,0.460737,0.537570
 -1.125081,-9.334231,4.218047,4.379043,0.537532,0.453794
 0.028922,-9.620336,4.357836,4.379043,0.537532,0.453794
 0.028922,-9.620336,4.357836,4.204510,0.605600,0.507899
 -0.636224,-9.815063,4.608611,4.204510,0.605600,0.507899
 -0.735605,-9.817158,4.611913,4.204510,0.605600,0.507899
 -0.735605,-9.817158,4.611913,3.935729,0.551494,0.621345
 -0.695737,-9.836965,4.790137,3.935729,0.551494,0.621345
 -0.695737,-9.836965,4.790137,3.673930,0.488663,0.724320
 -0.835251,-9.739758,4.735378,3.673930,0.488663,0.724320
 -0.835251,-9.739758,4.735378,3.516850,0.460737,0.888381
 -0.874965,-9.741182,4.896384,3.516850,0.460737,0.888381
 -0.874965,-9.741182,4.896384,3.460999,0.465973,1.057678
 -0.656815,-9.597021,4.979640,3.460999,0.465973,1.057678
 -0.231646,-9.007652,4.738787,3.460999,0.465973,1.057678
 -0.231646,-9.007652,4.738787,3.518595,0.516588,1.249664
 -0.393020,-8.342842,5.096725,3.518595,0.516588,1.249664
 -0.393020,-8.342842,5.096725,3.747234,0.556730,1.649344
 -1.228227,-8.231681,5.434504,3.747234,0.556730,1.649344
 -1.228227,-8.231681,5.434504,3.954928,0.507861,2.071714
 -1.417882,-7.996593,5.641582,3.954928,0.507861,2.071714
 -1.417882,-7.996593,5.641582,4.029977,0.438048,2.265446
 -1.388468,-7.867207,5.950628,4.029977,0.438048,2.265446
 -1.289974,-7.606281,6.208111,4.029977,0.438048,2.265446
 -1.289974,-7.606281,6.208111,4.016015,0.218137,2.251483
 -1.480060,-7.260808,6.285995,4.016015,0.218137,2.251483
 -1.480060,-7.260808,6.285995,4.054412,-0.123948,2.078696
 -1.619366,-7.204523,6.490523,4.054412,-0.123948,2.078696
 -1.619366,-7.204523,6.490523,4.213237,-0.473014,1.769772
 -1.621355,-6.655272,6.573111,4.213237,-0.473014,1.769772
 -1.621355,-6.655272,6.573111,4.375552,-0.726086,1.455613
 -1.624217,-5.856853,6.826610,4.375552,-0.726086,1.455613
 -1.974196,-5.265415,7.040769,4.375552,-0.726086,1.455613
 -1.974196,-5.265415,7.040769,4.530887,-0.851750,1.204285
 -2.304128,-4.723333,7.204117,4.530887,-0.851750,1.204285
 -2.304128,-4.723333,7.204117,4.689712,-0.836042,1.082112
 -2.792586,-4.305236,7.571755,4.689712,-0.836042,1.082112
 -2.792586,-4.305236,7.571755,4.808394,-0.729577,1.089094
 -2.853755,-3.858442,8.005135,4.808394,-0.729577,1.089094
 -2.853755,-3.858442,8.005135,4.883443,-0.511411,1.188577
 -2.874881,-3.490743,8.436793,4.883443,-0.511411,1.188577
 -2.696995,-3.198093,8.671824,4.883443,-0.511411,1.188577
 -2.696995,-3.198093,8.671824,4.930567,-0.237394,1.345657
 -2.389203,-3.092819,8.971473,4.930567,-0.237394,1.345657
 -2.389203,-3.092819,8.971473,4.951511,0.019169,1.535898
 -2.369527,-3.032743,9.050955,4.951511,0.019169,1.535898
 -2.369527,-3.032743,9.050955,4.885189,0.221627,1.733120
 -2.369628,-2.993472,9.240779,4.885189,0.221627,1.733120
 -2.369628,-2.993472,9.240779,4.797922,0.371726,1.935578
 -2.141943,-2.739155,9.314273,4.797922,0.371726,1.935578
 -1.943302,-2.695365,9.407670,4.797922,0.371726,1.935578
 -1.943302,-2.695365,9.407670,4.724618,0.472955,2.080441
 -2.309103,-3.213462,9.626930,4.724618,0.472955,2.080441
 -2.309103,-3.213462,9.626930,4.588482,0.516588,2.204359
 -2.220453,-2.991906,9.664977,4.588482,0.516588,2.204359
 -2.220453,-2.991906,9.664977,4.427912,0.532296,2.314315
 -2.448535,-3.117503,9.911501,4.427912,0.532296,2.314315
 -2.586825,-3.350318,9.934937,4.427912,0.532296,2.314315
 -2.586825,-3.350318,9.934937,4.359844,0.535787,2.387619
 -2.755966,-3.303774,9.900880,4.359844,0.535787,2.387619
 -2.755966,-3.303774,9.900880,4.379043,0.530551,2.439979
 -3.053458,-3.480430,10.049663,4.379043,0.530551,2.439979
 -3.053458,-3.480430,10.049663,4.468055,0.502625,2.460922
 -2.935379,-3.148593,10.157129,4.468055,0.502625,2.460922
 -2.935379,-3.148593,10.157129,4.590228,0.469464,2.436488
 -3.084067,-3.251945,10.241427,4.590228,0.469464,2.436488
 -3.124861,-2.972722,10.164303,4.590228,0.469464,2.436488
 -3.124861,-2.972722,10.164303,4.778723,0.429321,2.371911
 -3.067034,-2.472247,10.264620,4.778723,0.429321,2.371911
 -3.067034,-2.472247,10.264620,5.049249,0.354272,2.281154
 -3.088501,-2.023845,10.487092,5.049249,0.354272,2.281154
 -3.088501,-2.023845,10.487092,5.363409,0.226863,2.138037
 -2.901681,-1.470358,10.493543,5.363409,0.226863,2.138037
 -2.901681,-1.470358,10.493543,5.660115,0.078510,1.940814
 -2.763864,-1.098246,10.630489,5.660115,0.078510,1.940814
 -2.496724,-0.763084,10.683102,5.660115,0.078510,1.940814
 -2.496724,-0.763084,10.683102,5.900970,-0.113476,1.703450
 -2.189006,-0.656674,10.673363,5.900970,-0.113476,1.703450
 -2.189006,-0.656674,10.673363,6.058050,-0.349095,1.453867
 -2.050717,-0.433264,10.490192,6.058050,-0.349095,1.453867
 -2.050717,-0.433264,10.490192,6.115645,-0.598678,1.200795
 -1.932244,-0.230074,10.257682,6.115645,-0.598678,1.200795
 -1.932244,-0.230074,10.257682,6.147061,-0.850005,0.912815
 -1.724566,0.044687,10.092408,6.147061,-0.850005,0.912815
 -1.686229,0.416207,9.823467,6.147061,-0.850005,0.912815
 -1.686229,0.416207,9.823467,6.178477,-1.057699,0.624836
 -1.806325,0.652908,9.988313,6.178477,-1.057699,0.624836
 -1.806325,0.652908,9.988313,6.188950,-1.202561,0.345583
 -1.669251,1.206190,9.766868,6.188950,-1.202561,0.345583
 -1.669251,1.206190,9.766868,6.117391,-1.253176,0.218174
 -1.431902,1.521510,9.610785,6.117391,-1.253176,0.218174
 -1.383250,1.774292,9.081427,5.873045,-1.270629,0.333366
 -1.422846,1.714457,8.822961,5.873045,-1.270629,0.333366
 -1.422846,1.714457,8.822961,5.682804,-1.321244,0.401434
 -1.421924,1.464517,8.861634,5.682804,-1.321244,0.401434
 -1.421924,1.464517,8.861634,5.632189,-1.349169,0.427614
 -1.431522,1.383641,9.061172,5.632189,-1.349169,0.427614
 -1.431522,1.383641,9.061172,5.522233,-1.326480,0.455539
 -1.491311,1.441419,9.312959,5.522233,-1.326480,0.455539
 -1.491311,1.441419,9.312959,5.358173,-1.260157,0.514880
 -1.610043,1.298802,9.376104,5.358173,-1.260157,0.514880
 -1.668633,1.008079,9.296797,5.358173,-1.260157,0.514880
 -1.668633,1.008079,9.296797,5.160951,-1.195580,0.617855
 -1.856826,0.843499,9.501878,5.160951,-1.195580,0.617855
 -1.856826,0.843499,9.501878,4.881698,-1.146711,0.752245
 -2.155929,1.134841,10.092139,4.881698,-1.146711,0.752245
 -2.155929,1.134841,10.092139,4.541358,-1.059444,0.837766
 -2.526554,1.945164,10.447781,4.541358,-1.059444,0.837766
 -2.526554,1.945164,10.447781,4.302248,-0.939017,0.815077
 -2.668629,2.741861,10.376555,4.302248,-0.939017,0.815077
 -2.511412,3.234879,10.353756,4.302248,-0.939017,0.815077
 -2.511412,3.234879,10.353756,4.347627,-0.883166,0.699885
 -1.948262,4.174984,10.629002,4.347627,-0.883166,0.699885
 -1.948262,4.174984,10.629002,4.612917,-0.914582,0.551532
 -1.841282,4.826236,10.768337,4.612917,-0.914582,0.551532
 -1.841282,4.826236,10.768337,5.126044,-0.991377,0.396198
 -1.823063,5.276501,10.710040,5.126044,-0.991377,0.396198
 -1.545867,5.572345,10.642359,5.126044,-0.991377,0.396198
 -1.545867,5.572345,10.642359,5.791014,-1.178127,0.274025
 -1.277084,5.457880,10.692725,5.791014,-1.178127,0.274025
 -1.277084,5.457880,10.692725,6.489146,-1.424218,0.216429
 -1.177356,5.350909,10.459327,6.489146,-1.424218,0.216429
 -1.177356,5.350909,10.459327,7.058124,-1.637148,0.244354
 -0.848772,5.159636,9.998318,7.058124,-1.637148,0.244354
 -0.848772,5.159636,9.998318,7.403698,-1.788992,0.324639
 -0.479879,4.819179,9.575161,7.403698,-1.788992,0.324639
 -0.662303,3.038179,9.163360,7.403698,-1.788992,0.324639
 -0.662303,3.038179,9.163360,7.494456,-1.928618,0.455539
 0.737898,3.508692,11.474385,7.494456,-1.928618,0.455539
 0.737898,3.508692,11.474385,7.189023,-1.953053,0.671960
 0.696010,4.172497,12.786467,7.189023,-1.953053,0.671960
 0.696010,4.172497,12.786467,6.140080,-1.665074,0.736537
 -2.983896,4.760166,11.355032,6.140080,-1.665074,0.736537
 -2.983896,4.760166,11.355032,3.708836,-1.476578,0.420633
 -4.069003,5.152381,9.925975,3.708836,-1.476578,0.420633
 -1.397034,5.466031,7.792428,3.708836,-1.476578,0.420633
 -1.397034,5.466031,7.792428,1.300282,-1.443417,-0.027917
 0.767342,6.006783,6.225836,1.300282,-1.443417,-0.027917
 0.767342,6.006783,6.225836,1.441654,-1.291573,-0.127401
 0.535050,6.964394,5.359959,1.441654,-1.291573,-0.127401
 0.535050,6.964394,5.359959,3.666948,-1.209543,0.096001
 -0.758520,7.442820,6.473327,3.666948,-1.209543,0.096001
 -0.758520,7.442820,6.473327,5.551904,-1.335206,0.265298
 -1.146161,7.539172,7.953857,5.551904,-1.335206,0.265298
 -0.528452,7.141803,8.120960,5.551904,-1.335206,0.265298
 -0.528452,7.141803,8.120960,5.977765,-1.476578,0.251336
 0.617697,6.219904,7.199975,5.977765,-1.476578,0.251336
 0.617697,6.219904,7.199975,5.684549,-1.562099,0.214684
 1.702931,5.637163,6.093043,5.684549,-1.562099,0.214684
 1.702931,5.637163,6.093043,5.377371,-1.731396,0.284497
 2.209701,5.611322,5.137855,5.377371,-1.731396,0.284497
 2.209701,5.611322,5.137855,5.188876,-1.961780,0.446813
 1.929808,5.998212,4.310705,5.188876,-1.961780,0.446813
 1.271577,6.576317,3.676747,5.188876,-1.961780,0.446813
 1.271577,6.576317,3.676747,4.988163,-2.152020,0.556768
 0.762912,7.036820,3.266784,4.988163,-2.152020,0.556768
 0.762912,7.036820,3.266784,4.640842,-2.237542,0.523607
 0.314169,7.437493,3.163929,4.640842,-2.237542,0.523607
 0.314169,7.437493,3.163929,4.201019,-2.136312,0.352565
 -0.134907,7.937572,3.201296,4.201019,-2.136312,0.352565
 -0.134907,7.937572,3.201296,3.794358,-1.836116,0.101237
 -0.434993,8.451515,3.034154,3.794358,-1.836116,0.101237
 -0.665233,8.896618,2.964153,3.794358,-1.836116,0.101237
 -0.665233,8.896618,2.964153,3.558738,-1.450398,-0.184997
 -0.765623,9.174070,3.028735,3.558738,-1.450398,-0.184997
 -0.765623,9.174070,3.028735,3.537794,-1.050718,-0.445051
 -0.765576,9.173338,3.228341,3.537794,-1.050718,-0.445051
 -0.765576,9.173338,3.228341,3.701855,-0.677217,-0.624820
 -0.744900,8.972859,3.516110,3.701855,-0.677217,-0.624820
 -0.744900,8.972859,3.516110,4.012524,-0.319425,-0.670198
 -0.644503,8.723586,3.940712,4.012524,-0.319425,-0.670198
 -0.573719,8.423432,4.445897,4.012524,-0.319425,-0.670198
 -0.573719,8.423432,4.445897,4.370317,-0.015738,-0.593404
 -0.592635,8.191336,4.954404,4.370317,-0.015738,-0.593404
 -0.592635,8.191336,4.954404,4.649569,0.253043,-0.436324
 -0.701351,8.047718,5.346569,4.649569,0.253043,-0.436324
 -0.701351,8.047718,5.346569,4.829338,0.478191,-0.237357
 -0.859813,7.913340,5.660593,4.829338,0.478191,-0.237357
 -1.068536,7.928119,5.887194,4.829338,0.478191,-0.237357
 -1.068536,7.928119,5.887194,5.010852,0.661450,-0.031408
 -1.207401,7.864466,6.101104,5.010852,0.661450,-0.031408
 -1.207401,7.864466,6.101104,5.288360,0.825511,0.153597
 -1.127627,7.805421,6.307748,5.288360,0.825511,0.153597
 -1.127627,7.805421,6.307748,5.515252,0.923250,0.289733
 -0.879076,7.771461,6.089706,5.515252,0.923250,0.289733
 -0.879076,7.771461,6.089706,5.569357,0.933722,0.366527
 -0.551296,7.800005,5.629795,5.569357,0.933722,0.366527
 -0.252702,7.648511,5.050213,5.569357,0.933722,0.366527
 -0.252702,7.648511,5.050213,5.530960,0.879616,0.375254
 0.045305,7.656920,4.461450,5.530960,0.879616,0.375254
 0.045305,7.656920,4.461450,5.447185,0.767915,0.321149
 0.293930,7.584092,3.943799,5.447185,0.767915,0.321149
 0.293930,7.584092,3.943799,5.291850,0.640506,0.197230
 0.572386,7.521078,3.644775,5.291850,0.640506,0.197230
 0.572386,7.521078,3.644775,4.965474,0.516588,-0.003482
 0.940171,7.489997,3.322967,4.965474,0.516588,-0.003482
 1.249181,7.218189,2.912121,4.965474,0.516588,-0.003482
 1.249181,7.218189,2.912121,4.415695,0.373471,-0.275754
 1.429023,6.933812,2.465596,4.415695,0.373471,-0.275754
 1.429023,6.933812,2.465596,3.815301,0.251298,-0.539299
 1.390665,6.543737,2.345208,3.815301,0.251298,-0.539299
 1.390665,6.543737,2.345208,3.359771,0.176249,-0.726049
 1.451388,6.235837,2.181994,3.359771,0.176249,-0.726049
 1.451388,6.235837,2.181994,3.052593,0.122143,-0.813315
 1.562900,5.648045,2.335102,3.052593,0.122143,-0.813315
 1.741788,5.670662,2.638645,3.052593,0.122143,-0.813315
 1.741788,5.670662,2.638645,2.778576,0.020914,-0.774918
 1.740622,6.018650,3.109465,2.778576,0.020914,-0.774918
 1.740622,6.018650,3.109465,2.385877,-0.109985,-0.680670
 1.700163,6.217280,3.211587,2.385877,-0.109985,-0.680670
 1.700163,6.217280,3.211587,1.841334,-0.261829,-0.593404
 1.640012,6.346648,3.014612,1.841334,-0.261829,-0.593404
 1.640012,6.346648,3.014612,1.223488,-0.464287,-0.493920
 1.478901,6.913116,2.942899,1.223488,-0.464287,-0.493920
 1.089754,7.353255,3.317315,1.223488,-0.464287,-0.493920
 1.089754,7.353255,3.317315,0.663237,-0.685944,-0.411889
 0.611430,7.711977,3.584521,0.663237,-0.685944,-0.411889
 0.611430,7.711977,3.584521,0.207706,-0.844769,-0.380474
 0.202814,8.013426,3.519766,0.207706,-0.844769,-0.380474
 0.202814,8.013426,3.519766,-0.191974,-0.965197,-0.383964
 0.022699,8.330305,3.277801,-0.191974,-0.965197,-0.383964
 0.022699,8.330305,3.277801,-0.474718,-1.082134,-0.417125
 -0.196764,8.536404,3.046588,-0.474718,-1.082134,-0.417125
 -0.475924,8.770558,2.997151,-0.474718,-1.082134,-0.417125
 -0.475924,8.770558,2.997151,-0.644015,-1.160673,-0.462504
 -1.053159,8.987926,3.097296,-0.644015,-1.160673,-0.462504
 -1.053159,8.987926,3.097296,-0.712083,-1.185108,-0.530572
 -1.638985,8.854311,3.485452,-0.712083,-1.185108,-0.530572
 -1.638985,8.854311,3.485452,-0.638779,-1.085624,-0.591658
 -1.619654,8.976279,3.036278,-0.638779,-1.085624,-0.591658
 -1.619654,8.976279,3.036278,-0.425849,-0.926799,-0.605621
 -1.640533,9.198756,2.199693,-0.425849,-0.926799,-0.605621
 -1.540309,8.942716,1.745981,-0.425849,-0.926799,-0.605621
 -1.540309,8.942716,1.745981,0.045390,-0.822080,-0.577696
 -1.458089,8.223670,2.099035,0.045390,-0.822080,-0.577696
 -1.458089,8.223670,2.099035,0.562008,-0.712124,-0.528827
 -1.455828,7.632510,2.545202,0.562008,-0.712124,-0.528827
 -1.455828,7.632510,2.545202,0.813335,-0.528864,-0.465995
 -1.553585,7.199930,2.775905,0.813335,-0.528864,-0.465995
 -1.553585,7.199930,2.775905,0.834279,-0.293245,-0.411889
 -1.632818,7.118614,2.698306,0.834279,-0.293245,-0.411889
 -1.593417,7.200301,2.447877,0.834279,-0.293245,-0.411889
 -1.593417,7.200301,2.447877,0.783665,-0.068097,-0.364766
 -1.285928,7.347961,2.089028,0.783665,-0.068097,-0.364766
 -1.285928,7.347961,2.089028,0.830788,0.115162,-0.326368
 -0.859251,7.518081,1.736297,0.830788,0.115162,-0.326368
 -0.859251,7.518081,1.736297,1.057681,0.258279,-0.291462
 -0.611302,7.653686,1.598946,1.057681,0.258279,-0.291462
 -0.432556,7.697350,1.613161,1.057681,0.258279,-0.291462
 -0.432556,7.697350,1.613161,1.356133,0.335074,-0.293207
 -0.312914,7.599653,1.688542,1.356133,0.335074,-0.293207
 -0.312914,7.599653,1.688542,1.488778,0.352527,-0.338586
 -0.113742,7.493824,1.711328,1.488778,0.352527,-0.338586
 -0.113742,7.493824,1.711328,1.380567,0.331583,-0.415380
 0.085132,7.458596,1.554819,1.380567,0.331583,-0.415380
 0.085132,7.458596,1.554819,1.219997,0.293186,-0.497411
 0.184160,7.541577,1.292429,1.219997,0.293186,-0.497411
 0.124075,7.651071,1.065413,1.219997,0.293186,-0.497411
 0.124075,7.651071,1.065413,1.134476,0.261770,-0.565478
 -0.095418,7.867050,0.864191,1.134476,0.261770,-0.565478
 -0.095418,7.867050,0.864191,1.118768,0.202429,-0.628310
 -0.275407,8.153700,0.691938,1.118768,0.202429,-0.628310
 -0.275407,8.153700,0.691938,1.113532,0.115162,-0.687652
 -0.395981,8.501481,0.537963,1.113532,0.115162,-0.687652
 -0.395981,8.501481,0.537963,1.117023,0.020914,-0.727794
 -2.681872,16.703489,1.632224,1.117023,0.020914,-0.727794
 -1.929235,20.421432,5.737236,1.117023,0.020914,-0.727794
 -1.929235,20.421432,5.737236,1.492268,-0.272301,0.006990
 1.052629,12.135159,4.349891,1.492268,-0.272301,0.006990
 1.052629,12.135159,4.349891,2.049028,-0.778446,1.317732
 1.197722,10.349041,1.761371,2.049028,-0.778446,1.317732
 1.197722,10.349041,1.761371,2.611024,-0.876185,1.251409
 -0.486924,11.702781,1.744280,2.611024,-0.876185,1.251409
 -0.486924,11.702781,1.744280,3.111934,-1.181617,1.176360
 -0.710826,10.447278,2.214710,3.111934,-1.181617,1.176360
 0.174697,4.853707,3.914507,3.111934,-1.181617,1.176360
 0.174697,4.853707,3.914507,3.043866,-1.656347,1.364856
 1.135952,10.984248,2.584930,3.043866,-1.656347,1.364856
 1.135952,10.984248,2.584930,2.820464,-2.110133,1.115274
 0.601669,10.313960,2.469726,2.820464,-2.110133,1.115274
 0.601669,10.313960,2.469726,4.625134,-2.553446,0.520116
 0.181619,8.240776,1.355804,4.625134,-2.553446,0.520116
 0.181619,8.240776,1.355804,5.330247,-2.818736,0.019207
 -0.818130,7.111238,1.193994,5.330247,-2.818736,0.019207
 -0.938067,7.241768,0.340302,5.330247,-2.818736,0.019207
 -0.938067,7.241768,0.340302,4.527396,-2.879823,-0.258300
 0.003074,7.958276,-1.643763,4.527396,-2.879823,-0.258300
 0.003074,7.958276,-1.643763,3.850208,-2.895531,-0.436324
 0.490782,7.749749,-1.940491,3.850208,-2.895531,-0.436324
 0.490782,7.749749,-1.940491,4.251634,-3.089262,-0.553261
 0.512886,7.216100,-0.716222,4.251634,-3.089262,-0.553261
 0.512886,7.216100,-0.716222,4.651314,-3.309174,-0.633546
